date,region,channel,product,orders,revenue,cost
2026-02-21,West,Partner,Enterprise,27,2018.25,1291.68
2026-02-21,Northeast,Online,Starter,21,771.75,517.07
2026-02-21,Northeast,Online,Pro,23,1207.5,809.03
2026-02-21,Northeast,Online,Enterprise,25,1706.25,1143.19
2026-02-21,Northeast,Retail,Starter,23,885.5,593.29
2026-02-21,Northeast,Retail,Pro,25,1375.0,921.25
2026-02-21,Northeast,Retail,Enterprise,27,1930.5,1293.44
2026-02-21,Northeast,Partner,Starter,25,1006.25,674.19
2026-02-21,Northeast,Partner,Pro,27,1552.5,1040.17
2026-02-21,Northeast,Partner,Enterprise,29,2167.75,1452.39
2026-02-22,Midwest,Online,Starter,17,624.75,362.36
2026-02-22,Midwest,Online,Pro,19,997.5,578.55
2026-02-22,Midwest,Online,Enterprise,21,1433.25,831.29
2026-02-22,Midwest,Retail,Starter,19,731.5,424.27
2026-02-22,Midwest,Retail,Pro,21,1155.0,669.9
2026-02-22,Midwest,Retail,Enterprise,23,1644.5,953.81
2026-02-22,Midwest,Partner,Starter,21,845.25,490.25
2026-02-22,Midwest,Partner,Pro,23,1322.5,767.05
2026-02-22,Midwest,Partner,Enterprise,25,1868.75,1083.88
2026-02-22,South,Online,Starter,19,698.25,425.93
2026-02-22,South,Online,Pro,21,1102.5,672.53
2026-02-22,South,Online,Enterprise,23,1569.75,957.55
2026-02-22,South,Retail,Starter,21,808.5,493.19
2026-02-22,South,Retail,Pro,23,1265.0,771.65
2026-02-22,South,Retail,Enterprise,25,1787.5,1090.38
2026-02-22,South,Partner,Starter,23,925.75,564.71
2026-02-22,South,Partner,Pro,25,1437.5,876.88
2026-02-22,South,Partner,Enterprise,27,2018.25,1231.13
2026-02-22,West,Online,Starter,21,771.75,493.92
2026-02-22,West,Online,Pro,23,1207.5,772.8
2026-02-22,West,Online,Enterprise,25,1706.25,1092.0
2026-02-22,West,Retail,Starter,23,885.5,566.72
2026-02-22,West,Retail,Pro,25,1375.0,880.0
2026-02-22,West,Retail,Enterprise,27,1930.5,1235.52
2026-02-22,West,Partner,Starter,25,1006.25,644.0
2026-02-22,West,Partner,Pro,27,1552.5,993.6
2026-02-22,West,Partner,Enterprise,29,2167.75,1387.36
2026-02-22,Northeast,Online,Starter,23,845.25,566.32
2026-02-22,Northeast,Online,Pro,25,1312.5,879.38
2026-02-22,Northeast,Online,Enterprise,27,1842.75,1234.64
2026-02-22,Northeast,Retail,Starter,25,962.5,644.88
2026-02-22,Northeast,Retail,Pro,27,1485.0,994.95
2026-02-22,Northeast,Retail,Enterprise,29,2073.5,1389.25
2026-02-22,Northeast,Partner,Starter,27,1086.75,728.12
2026-02-22,Northeast,Partner,Pro,29,1667.5,1117.23
2026-02-22,Northeast,Partner,Enterprise,31,2317.25,1552.56
2026-02-23,Midwest,Online,Starter,19,698.25,404.99
2026-02-23,Midwest,Online,Pro,21,1102.5,639.45
2026-02-23,Midwest,Online,Enterprise,23,1569.75,910.46
2026-02-23,Midwest,Retail,Starter,21,808.5,468.93
2026-02-23,Midwest,Retail,Pro,23,1265.0,733.7
2026-02-23,Midwest,Retail,Enterprise,25,1787.5,1036.75
2026-02-23,Midwest,Partner,Starter,23,925.75,536.94
2026-02-23,Midwest,Partner,Pro,25,1437.5,833.75
2026-02-23,Midwest,Partner,Enterprise,27,2018.25,1170.59
2026-02-23,South,Online,Starter,21,771.75,470.77
2026-02-23,South,Online,Pro,23,1207.5,736.58
2026-02-23,South,Online,Enterprise,25,1706.25,1040.81
2026-02-23,South,Retail,Starter,23,885.5,540.16
2026-02-23,South,Retail,Pro,25,1375.0,838.75
2026-02-23,South,Retail,Enterprise,27,1930.5,1177.61
2026-02-23,South,Partner,Starter,25,1006.25,613.81
2026-02-23,South,Partner,Pro,27,1552.5,947.03
2026-02-23,South,Partner,Enterprise,29,2167.75,1322.33
2026-02-23,West,Online,Starter,23,845.25,540.96
2026-02-23,West,Online,Pro,25,1312.5,840.0
2026-02-23,West,Online,Enterprise,27,1842.75,1179.36
2026-02-23,West,Retail,Starter,25,962.5,616.0
2026-02-23,West,Retail,Pro,27,1485.0,950.4
2026-02-23,West,Retail,Enterprise,29,2073.5,1327.04
2026-02-23,West,Partner,Starter,27,1086.75,695.52
2026-02-23,West,Partner,Pro,29,1667.5,1067.2
2026-02-23,West,Partner,Enterprise,31,2317.25,1483.04
2026-02-23,Northeast,Online,Starter,25,918.75,615.56
2026-02-23,Northeast,Online,Pro,27,1417.5,949.73
2026-02-23,Northeast,Online,Enterprise,29,1979.25,1326.1
2026-02-23,Northeast,Retail,Starter,27,1039.5,696.47
2026-02-23,Northeast,Retail,Pro,29,1595.0,1068.65
2026-02-23,Northeast,Retail,Enterprise,31,2216.5,1485.06
2026-02-23,Northeast,Partner,Starter,29,1167.25,782.06
2026-02-23,Northeast,Partner,Pro,31,1782.5,1194.28
2026-02-23,Northeast,Partner,Enterprise,33,2466.75,1652.72
2026-02-24,Midwest,Online,Starter,21,771.75,447.62
2026-02-24,Midwest,Online,Pro,23,1207.5,700.35
2026-02-24,Midwest,Online,Enterprise,25,1706.25,989.63
2026-02-24,Midwest,Retail,Starter,23,885.5,513.59
2026-02-24,Midwest,Retail,Pro,25,1375.0,797.5
2026-02-24,Midwest,Retail,Enterprise,27,1930.5,1119.69
2026-02-24,Midwest,Partner,Starter,25,1006.25,583.63
2026-02-24,Midwest,Partner,Pro,27,1552.5,900.45
2026-02-24,Midwest,Partner,Enterprise,29,2167.75,1257.3
2026-02-24,South,Online,Starter,23,845.25,515.6
2026-02-24,South,Online,Pro,25,1312.5,800.63
2026-02-24,South,Online,Enterprise,27,1842.75,1124.08
2026-02-24,South,Retail,Starter,25,962.5,587.13
2026-02-24,South,Retail,Pro,27,1485.0,905.85
2026-02-24,South,Retail,Enterprise,29,2073.5,1264.84
2026-02-24,South,Partner,Starter,27,1086.75,662.92
2026-02-24,South,Partner,Pro,29,1667.5,1017.18
2026-02-24,South,Partner,Enterprise,31,2317.25,1413.52
2026-02-24,West,Online,Starter,25,918.75,588.0
2026-02-24,West,Online,Pro,27,1417.5,907.2
2026-02-24,West,Online,Enterprise,29,1979.25,1266.72
2026-02-24,West,Retail,Starter,27,1039.5,665.28
2026-02-24,West,Retail,Pro,29,1595.0,1020.8
2026-02-24,West,Retail,Enterprise,31,2216.5,1418.56
2026-02-24,West,Partner,Starter,29,1167.25,747.04
2026-02-24,West,Partner,Pro,31,1782.5,1140.8
2026-02-24,West,Partner,Enterprise,33,2466.75,1578.72
2026-02-24,Northeast,Online,Starter,27,992.25,664.81
2026-02-24,Northeast,Online,Pro,29,1522.5,1020.08
2026-02-24,Northeast,Online,Enterprise,31,2115.75,1417.55
2026-02-24,Northeast,Retail,Starter,29,1116.5,748.06
2026-02-24,Northeast,Retail,Pro,31,1705.0,1142.35
2026-02-24,Northeast,Retail,Enterprise,33,2359.5,1580.87
2026-02-24,Northeast,Partner,Starter,31,1247.75,835.99
2026-02-24,Northeast,Partner,Pro,33,1897.5,1271.33
2026-02-24,Northeast,Partner,Enterprise,35,2616.25,1752.89
2026-02-25,Midwest,Online,Starter,23,845.25,490.25
2026-02-25,Midwest,Online,Pro,25,1312.5,761.25
2026-02-25,Midwest,Online,Enterprise,27,1842.75,1068.8
2026-02-25,Midwest,Retail,Starter,25,962.5,558.25
2026-02-25,Midwest,Retail,Pro,27,1485.0,861.3
2026-02-25,Midwest,Retail,Enterprise,29,2073.5,1202.63
2026-02-25,Midwest,Partner,Starter,27,1086.75,630.32
2026-02-25,Midwest,Partner,Pro,29,1667.5,967.15
2026-02-25,Midwest,Partner,Enterprise,31,2317.25,1344.01
2026-02-25,South,Online,Starter,25,918.75,560.44
2026-02-25,South,Online,Pro,27,1417.5,864.68
2026-02-25,South,Online,Enterprise,29,1979.25,1207.34
2026-02-25,South,Retail,Starter,27,1039.5,634.1
2026-02-25,South,Retail,Pro,29,1595.0,972.95
2026-02-25,South,Retail,Enterprise,31,2216.5,1352.07
2026-02-25,South,Partner,Starter,29,1167.25,712.02
2026-02-25,South,Partner,Pro,31,1782.5,1087.33
2026-02-25,South,Partner,Enterprise,33,2466.75,1504.72
2026-02-25,West,Online,Starter,27,992.25,635.04
2026-02-25,West,Online,Pro,29,1522.5,974.4
2026-02-25,West,Online,Enterprise,31,2115.75,1354.08
2026-02-25,West,Retail,Starter,29,1116.5,714.56
2026-02-25,West,Retail,Pro,31,1705.0,1091.2
2026-02-25,West,Retail,Enterprise,33,2359.5,1510.08
2026-02-25,West,Partner,Starter,31,1247.75,798.56
2026-02-25,West,Partner,Pro,33,1897.5,1214.4
2026-02-25,West,Partner,Enterprise,35,2616.25,1674.4
2026-02-25,Northeast,Online,Starter,29,1065.75,714.05
2026-02-25,Northeast,Online,Pro,31,1627.5,1090.42
2026-02-25,Northeast,Online,Enterprise,33,2252.25,1509.01
2026-02-25,Northeast,Retail,Starter,31,1193.5,799.65
2026-02-25,Northeast,Retail,Pro,33,1815.0,1216.05
2026-02-25,Northeast,Retail,Enterprise,35,2502.5,1676.68
2026-02-25,Northeast,Partner,Starter,33,1328.25,889.93
2026-02-25,Northeast,Partner,Pro,35,2012.5,1348.38
2026-02-25,Northeast,Partner,Enterprise,37,2765.75,1853.05
2026-02-26,Midwest,Online,Starter,25,918.75,532.88
2026-02-26,Midwest,Online,Pro,27,1417.5,822.15
2026-02-26,Midwest,Online,Enterprise,29,1979.25,1147.97
2026-02-26,Midwest,Retail,Starter,27,1039.5,602.91
2026-02-26,Midwest,Retail,Pro,29,1595.0,925.1
2026-02-26,Midwest,Retail,Enterprise,31,2216.5,1285.57
2026-02-26,Midwest,Partner,Starter,29,1167.25,677.01
2026-02-26,Midwest,Partner,Pro,31,1782.5,1033.85
2026-02-26,Midwest,Partner,Enterprise,33,2466.75,1430.72
2026-02-26,South,Online,Starter,27,992.25,605.27
2026-02-26,South,Online,Pro,29,1522.5,928.73
2026-02-26,South,Online,Enterprise,31,2115.75,1290.61
2026-02-26,South,Retail,Starter,29,1116.5,681.07
2026-02-26,South,Retail,Pro,31,1705.0,1040.05
2026-02-26,South,Retail,Enterprise,33,2359.5,1439.3
2026-02-26,South,Partner,Starter,31,1247.75,761.13
2026-02-26,South,Partner,Pro,33,1897.5,1157.48
2026-02-26,South,Partner,Enterprise,35,2616.25,1595.91
2026-02-26,West,Online,Starter,29,1065.75,682.08
2026-02-26,West,Online,Pro,31,1627.5,1041.6
2026-02-26,West,Online,Enterprise,33,2252.25,1441.44
2026-02-26,West,Retail,Starter,31,1193.5,763.84
2026-02-26,West,Retail,Pro,33,1815.0,1161.6
2026-02-26,West,Retail,Enterprise,35,2502.5,1601.6
2026-02-26,West,Partner,Starter,33,1328.25,850.08
2026-02-26,West,Partner,Pro,35,2012.5,1288.0
2026-02-26,West,Partner,Enterprise,37,2765.75,1770.08
2026-02-26,Northeast,Online,Starter,31,1139.25,763.3
2026-02-26,Northeast,Online,Pro,33,1732.5,1160.78
2026-02-26,Northeast,Online,Enterprise,35,2388.75,1600.46
2026-02-26,Northeast,Retail,Starter,33,1270.5,851.24
2026-02-26,Northeast,Retail,Pro,35,1925.0,1289.75
2026-02-26,Northeast,Retail,Enterprise,37,2645.5,1772.49
2026-02-26,Northeast,Partner,Starter,35,1408.75,943.86
2026-02-26,Northeast,Partner,Pro,37,2127.5,1425.43
2026-02-26,Northeast,Partner,Enterprise,39,2915.25,1953.22
2026-02-27,Midwest,Online,Starter,27,992.25,575.51
2026-02-27,Midwest,Online,Pro,29,1522.5,883.05
2026-02-27,Midwest,Online,Enterprise,31,2115.75,1227.14
2026-02-27,Midwest,Retail,Starter,29,1116.5,647.57
2026-02-27,Midwest,Retail,Pro,31,1705.0,988.9
2026-02-27,Midwest,Retail,Enterprise,33,2359.5,1368.51
2026-02-27,Midwest,Partner,Starter,31,1247.75,723.7
2026-02-27,Midwest,Partner,Pro,33,1897.5,1100.55
2026-02-27,Midwest,Partner,Enterprise,35,2616.25,1517.43
2026-02-27,South,Online,Starter,29,1065.75,650.11
2026-02-27,South,Online,Pro,31,1627.5,992.78
2026-02-27,South,Online,Enterprise,33,2252.25,1373.87
2026-02-27,South,Retail,Starter,31,1193.5,728.04
2026-02-27,South,Retail,Pro,33,1815.0,1107.15
2026-02-27,South,Retail,Enterprise,35,2502.5,1526.53
2026-02-27,South,Partner,Starter,33,1328.25,810.23
2026-02-27,South,Partner,Pro,35,2012.5,1227.63
2026-02-27,South,Partner,Enterprise,37,2765.75,1687.11
2026-02-27,West,Online,Starter,31,1139.25,729.12
2026-02-27,West,Online,Pro,33,1732.5,1108.8
2026-02-27,West,Online,Enterprise,35,2388.75,1528.8
2026-02-27,West,Retail,Starter,33,1270.5,813.12
2026-02-27,West,Retail,Pro,35,1925.0,1232.0
2026-02-27,West,Retail,Enterprise,37,2645.5,1693.12
2026-02-27,West,Partner,Starter,35,1408.75,901.6
2026-02-27,West,Partner,Pro,37,2127.5,1361.6
2026-02-27,West,Partner,Enterprise,39,2915.25,1865.76
2026-02-27,Northeast,Online,Starter,33,1212.75,812.54
2026-02-27,Northeast,Online,Pro,35,1837.5,1231.12
2026-02-27,Northeast,Online,Enterprise,37,2525.25,1691.92
2026-02-27,Northeast,Retail,Starter,35,1347.5,902.83
2026-02-27,Northeast,Retail,Pro,37,2035.0,1363.45
2026-02-27,Northeast,Retail,Enterprise,39,2788.5,1868.3
2026-02-27,Northeast,Partner,Starter,37,1489.25,997.8
2026-02-27,Northeast,Partner,Pro,39,2242.5,1502.48
2026-02-27,Northeast,Partner,Enterprise,41,3064.75,2053.38
2026-02-28,Midwest,Online,Starter,29,1065.75,618.14
2026-02-28,Midwest,Online,Pro,31,1627.5,943.95
2026-02-28,Midwest,Online,Enterprise,33,2252.25,1306.31
2026-02-28,Midwest,Retail,Starter,31,1193.5,692.23
2026-02-28,Midwest,Retail,Pro,33,1815.0,1052.7
2026-02-28,Midwest,Retail,Enterprise,35,2502.5,1451.45
2026-02-28,Midwest,Partner,Starter,33,1328.25,770.39
2026-02-28,Midwest,Partner,Pro,35,2012.5,1167.25
2026-02-28,Midwest,Partner,Enterprise,37,2765.75,1604.14
2026-02-28,South,Online,Starter,31,1139.25,694.94
2026-02-28,South,Online,Pro,33,1732.5,1056.83
2026-02-28,South,Online,Enterprise,35,2388.75,1457.14
2026-02-28,South,Retail,Starter,33,1270.5,775.01
2026-02-28,South,Retail,Pro,35,1925.0,1174.25
2026-02-28,South,Retail,Enterprise,37,2645.5,1613.76
2026-02-28,South,Partner,Starter,35,1408.75,859.34
2026-02-28,South,Partner,Pro,37,2127.5,1297.78
2026-02-28,South,Partner,Enterprise,39,2915.25,1778.3
2026-02-28,West,Online,Starter,33,1212.75,776.16
2026-02-28,West,Online,Pro,35,1837.5,1176.0
2026-02-28,West,Online,Enterprise,37,2525.25,1616.16
2026-02-28,West,Retail,Starter,35,1347.5,862.4
2026-02-28,West,Retail,Pro,37,2035.0,1302.4
2026-02-28,West,Retail,Enterprise,39,2788.5,1784.64
2026-02-28,West,Partner,Starter,37,1489.25,953.12
2026-02-28,West,Partner,Pro,39,2242.5,1435.2
2026-02-28,West,Partner,Enterprise,41,3064.75,1961.44
2026-02-28,Northeast,Online,Starter,35,1286.25,861.79
2026-02-28,Northeast,Online,Pro,37,1942.5,1301.48
2026-02-28,Northeast,Online,Enterprise,39,2661.75,1783.37
2026-02-28,Northeast,Retail,Starter,37,1424.5,954.42
2026-02-28,Northeast,Retail,Pro,39,2145.0,1437.15
2026-02-28,Northeast,Retail,Enterprise,41,2931.5,1964.11
2026-02-28,Northeast,Partner,Starter,39,1569.75,1051.73
2026-02-28,Northeast,Partner,Pro,41,2357.5,1579.53
2026-02-28,Northeast,Partner,Enterprise,43,3214.25,2153.55
2026-03-01,Midwest,Online,Starter,11,404.25,234.47
2026-03-01,Midwest,Online,Pro,13,682.5,395.85
2026-03-01,Midwest,Online,Enterprise,15,1023.75,593.78
2026-03-01,Midwest,Retail,Starter,13,500.5,290.29
2026-03-01,Midwest,Retail,Pro,15,825.0,478.5
2026-03-01,Midwest,Retail,Enterprise,17,1215.5,704.99
2026-03-01,Midwest,Partner,Starter,15,603.75,350.18
2026-03-01,Midwest,Partner,Pro,17,977.5,566.95
2026-03-01,Midwest,Partner,Enterprise,19,1420.25,823.75
2026-03-01,South,Online,Starter,13,477.75,291.43
2026-03-01,South,Online,Pro,15,787.5,480.38
2026-03-01,South,Online,Enterprise,17,1160.25,707.75
2026-03-01,South,Retail,Starter,15,577.5,352.28
2026-03-01,South,Retail,Pro,17,935.0,570.35
2026-03-01,South,Retail,Enterprise,19,1358.5,828.69
2026-03-01,South,Partner,Starter,17,684.25,417.39
2026-03-01,South,Partner,Pro,19,1092.5,666.43
2026-03-01,South,Partner,Enterprise,21,1569.75,957.55
2026-03-01,West,Online,Starter,15,551.25,352.8
2026-03-01,West,Online,Pro,17,892.5,571.2
2026-03-01,West,Online,Enterprise,19,1296.75,829.92
2026-03-01,West,Retail,Starter,17,654.5,418.88
2026-03-01,West,Retail,Pro,19,1045.0,668.8
2026-03-01,West,Retail,Enterprise,21,1501.5,960.96
2026-03-01,West,Partner,Starter,19,764.75,489.44
2026-03-01,West,Partner,Pro,21,1207.5,772.8
2026-03-01,West,Partner,Enterprise,23,1719.25,1100.32
2026-03-01,Northeast,Online,Starter,17,624.75,418.58
2026-03-01,Northeast,Online,Pro,19,997.5,668.33
2026-03-01,Northeast,Online,Enterprise,21,1433.25,960.28
2026-03-01,Northeast,Retail,Starter,19,731.5,490.11
2026-03-01,Northeast,Retail,Pro,21,1155.0,773.85
2026-03-01,Northeast,Retail,Enterprise,23,1644.5,1101.82
2026-03-01,Northeast,Partner,Starter,21,845.25,566.32
2026-03-01,Northeast,Partner,Pro,23,1322.5,886.08
2026-03-01,Northeast,Partner,Enterprise,25,1868.75,1252.06
2026-03-02,Midwest,Online,Starter,13,477.75,277.1
2026-03-02,Midwest,Online,Pro,15,787.5,456.75
2026-03-02,Midwest,Online,Enterprise,17,1160.25,672.95
2026-03-02,Midwest,Retail,Starter,15,577.5,334.95
2026-03-02,Midwest,Retail,Pro,17,935.0,542.3
2026-03-02,Midwest,Retail,Enterprise,19,1358.5,787.93
2026-03-02,Midwest,Partner,Starter,17,684.25,396.87
2026-03-02,Midwest,Partner,Pro,19,1092.5,633.65
2026-03-02,Midwest,Partner,Enterprise,21,1569.75,910.46
2026-03-02,South,Online,Starter,15,551.25,336.26
2026-03-02,South,Online,Pro,17,892.5,544.43
2026-03-02,South,Online,Enterprise,19,1296.75,791.02
2026-03-02,South,Retail,Starter,17,654.5,399.25
2026-03-02,South,Retail,Pro,19,1045.0,637.45
2026-03-02,South,Retail,Enterprise,21,1501.5,915.92
2026-03-02,South,Partner,Starter,19,764.75,466.5
2026-03-02,South,Partner,Pro,21,1207.5,736.58
2026-03-02,South,Partner,Enterprise,23,1719.25,1048.74
2026-03-02,West,Online,Starter,17,624.75,399.84
2026-03-02,West,Online,Pro,19,997.5,638.4
2026-03-02,West,Online,Enterprise,21,1433.25,917.28
2026-03-02,West,Retail,Starter,19,731.5,468.16
2026-03-02,West,Retail,Pro,21,1155.0,739.2
2026-03-02,West,Retail,Enterprise,23,1644.5,1052.48
2026-03-02,West,Partner,Starter,21,845.25,540.96
2026-03-02,West,Partner,Pro,23,1322.5,846.4
2026-03-02,West,Partner,Enterprise,25,1868.75,1196.0
2026-03-02,Northeast,Online,Starter,19,698.25,467.83
2026-03-02,Northeast,Online,Pro,21,1102.5,738.68
2026-03-02,Northeast,Online,Enterprise,23,1569.75,1051.73
2026-03-02,Northeast,Retail,Starter,21,808.5,541.7
2026-03-02,Northeast,Retail,Pro,23,1265.0,847.55
2026-03-02,Northeast,Retail,Enterprise,25,1787.5,1197.62
2026-03-02,Northeast,Partner,Starter,23,925.75,620.25
2026-03-02,Northeast,Partner,Pro,25,1437.5,963.13
2026-03-02,Northeast,Partner,Enterprise,27,2018.25,1352.23
2026-03-03,Midwest,Online,Starter,15,551.25,319.73
2026-03-03,Midwest,Online,Pro,17,892.5,517.65
2026-03-03,Midwest,Online,Enterprise,19,1296.75,752.12
2026-03-03,Midwest,Retail,Starter,17,654.5,379.61
2026-03-03,Midwest,Retail,Pro,19,1045.0,606.1
2026-03-03,Midwest,Retail,Enterprise,21,1501.5,870.87
2026-03-03,Midwest,Partner,Starter,19,764.75,443.56
2026-03-03,Midwest,Partner,Pro,21,1207.5,700.35
2026-03-03,Midwest,Partner,Enterprise,23,1719.25,997.17
2026-03-03,South,Online,Starter,17,624.75,381.1
2026-03-03,South,Online,Pro,19,997.5,608.48
2026-03-03,South,Online,Enterprise,21,1433.25,874.28
2026-03-03,South,Retail,Starter,19,731.5,446.22
2026-03-03,South,Retail,Pro,21,1155.0,704.55
2026-03-03,South,Retail,Enterprise,23,1644.5,1003.15
2026-03-03,South,Partner,Starter,21,845.25,515.6
2026-03-03,South,Partner,Pro,23,1322.5,806.73
2026-03-03,South,Partner,Enterprise,25,1868.75,1139.94
2026-03-03,West,Online,Starter,19,698.25,446.88
2026-03-03,West,Online,Pro,21,1102.5,705.6
2026-03-03,West,Online,Enterprise,23,1569.75,1004.64
2026-03-03,West,Retail,Starter,21,808.5,517.44
2026-03-03,West,Retail,Pro,23,1265.0,809.6
2026-03-03,West,Retail,Enterprise,25,1787.5,1144.0
2026-03-03,West,Partner,Starter,23,925.75,592.48
2026-03-03,West,Partner,Pro,25,1437.5,920.0
2026-03-03,West,Partner,Enterprise,27,2018.25,1291.68
2026-03-03,Northeast,Online,Starter,21,771.75,517.07
2026-03-03,Northeast,Online,Pro,23,1207.5,809.03
2026-03-03,Northeast,Online,Enterprise,25,1706.25,1143.19
2026-03-03,Northeast,Retail,Starter,23,885.5,593.29
2026-03-03,Northeast,Retail,Pro,25,1375.0,921.25
2026-03-03,Northeast,Retail,Enterprise,27,1930.5,1293.44
2026-03-03,Northeast,Partner,Starter,25,1006.25,674.19
2026-03-03,Northeast,Partner,Pro,27,1552.5,1040.17
2026-03-03,Northeast,Partner,Enterprise,29,2167.75,1452.39
2026-03-04,Midwest,Online,Starter,17,624.75,362.36
2026-03-04,Midwest,Online,Pro,19,997.5,578.55
2026-03-04,Midwest,Online,Enterprise,21,1433.25,831.29
2026-03-04,Midwest,Retail,Starter,19,731.5,424.27
2026-03-04,Midwest,Retail,Pro,21,1155.0,669.9
2026-03-04,Midwest,Retail,Enterprise,23,1644.5,953.81
2026-03-04,Midwest,Partner,Starter,21,845.25,490.25
2026-03-04,Midwest,Partner,Pro,23,1322.5,767.05
2026-03-04,Midwest,Partner,Enterprise,25,1868.75,1083.88
2026-03-04,South,Online,Starter,19,698.25,425.93
2026-03-04,South,Online,Pro,21,1102.5,672.53
2026-03-04,South,Online,Enterprise,23,1569.75,957.55
2026-03-04,South,Retail,Starter,21,808.5,493.19
2026-03-04,South,Retail,Pro,23,1265.0,771.65
2026-03-04,South,Retail,Enterprise,25,1787.5,1090.38
2026-03-04,South,Partner,Starter,23,925.75,564.71
2026-03-04,South,Partner,Pro,25,1437.5,876.88
2026-03-04,South,Partner,Enterprise,27,2018.25,1231.13
2026-03-04,West,Online,Starter,21,771.75,493.92
2026-03-04,West,Online,Pro,23,1207.5,772.8
2026-03-04,West,Online,Enterprise,25,1706.25,1092.0
2026-03-04,West,Retail,Starter,23,885.5,566.72
2026-03-04,West,Retail,Pro,25,1375.0,880.0
2026-03-04,West,Retail,Enterprise,27,1930.5,1235.52
2026-03-04,West,Partner,Starter,25,1006.25,644.0
2026-03-04,West,Partner,Pro,27,1552.5,993.6
2026-03-04,West,Partner,Enterprise,29,2167.75,1387.36
2026-03-04,Northeast,Online,Starter,23,845.25,566.32
2026-03-04,Northeast,Online,Pro,25,1312.5,879.38
2026-03-04,Northeast,Online,Enterprise,27,1842.75,1234.64
2026-03-04,Northeast,Retail,Starter,25,962.5,644.88
2026-03-04,Northeast,Retail,Pro,27,1485.0,994.95
2026-03-04,Northeast,Retail,Enterprise,29,2073.5,1389.25
2026-03-04,Northeast,Partner,Starter,27,1086.75,728.12
2026-03-04,Northeast,Partner,Pro,29,1667.5,1117.23
2026-03-04,Northeast,Partner,Enterprise,31,2317.25,1552.56
2026-03-05,Midwest,Online,Starter,19,698.25,404.99
2026-03-05,Midwest,Online,Pro,21,1102.5,639.45
2026-03-05,Midwest,Online,Enterprise,23,1569.75,910.46
2026-03-05,Midwest,Retail,Starter,21,808.5,468.93
2026-03-05,Midwest,Retail,Pro,23,1265.0,733.7
2026-03-05,Midwest,Retail,Enterprise,25,1787.5,1036.75
2026-03-05,Midwest,Partner,Starter,23,925.75,536.94
2026-03-05,Midwest,Partner,Pro,25,1437.5,833.75
2026-03-05,Midwest,Partner,Enterprise,27,2018.25,1170.59
2026-03-05,South,Online,Starter,21,771.75,470.77
2026-03-05,South,Online,Pro,23,1207.5,736.58
2026-03-05,South,Online,Enterprise,25,1706.25,1040.81
2026-03-05,South,Retail,Starter,23,885.5,540.16
2026-03-05,South,Retail,Pro,25,1375.0,838.75
2026-03-05,South,Retail,Enterprise,27,1930.5,1177.61
2026-03-05,South,Partner,Starter,25,1006.25,613.81
2026-03-05,South,Partner,Pro,27,1552.5,947.03
2026-03-05,South,Partner,Enterprise,29,2167.75,1322.33
2026-03-05,West,Online,Starter,23,845.25,540.96
2026-03-05,West,Online,Pro,25,1312.5,840.0
2026-03-05,West,Online,Enterprise,27,1842.75,1179.36
2026-03-05,West,Retail,Starter,25,962.5,616.0
2026-03-05,West,Retail,Pro,27,1485.0,950.4
2026-03-05,West,Retail,Enterprise,29,2073.5,1327.04
2026-03-05,West,Partner,Starter,27,1086.75,695.52
2026-03-05,West,Partner,Pro,29,1667.5,1067.2
2026-03-05,West,Partner,Enterprise,31,2317.25,1483.04
2026-03-05,Northeast,Online,Starter,25,918.75,615.56
2026-03-05,Northeast,Online,Pro,27,1417.5,949.73
2026-03-05,Northeast,Online,Enterprise,29,1979.25,1326.1
2026-03-05,Northeast,Retail,Starter,27,1039.5,696.47
2026-03-05,Northeast,Retail,Pro,29,1595.0,1068.65
2026-03-05,Northeast,Retail,Enterprise,31,2216.5,1485.06
2026-03-05,Northeast,Partner,Starter,29,1167.25,782.06
2026-03-05,Northeast,Partner,Pro,31,1782.5,1194.28
2026-03-05,Northeast,Partner,Enterprise,33,2466.75,1652.72
2026-03-06,Midwest,Online,Starter,21,771.75,447.62
2026-03-06,Midwest,Online,Pro,23,1207.5,700.35
2026-03-06,Midwest,Online,Enterprise,25,1706.25,989.63
2026-03-06,Midwest,Retail,Starter,23,885.5,513.59
2026-03-06,Midwest,Retail,Pro,25,1375.0,797.5
2026-03-06,Midwest,Retail,Enterprise,27,1930.5,1119.69
2026-03-06,Midwest,Partner,Starter,25,1006.25,583.63
2026-03-06,Midwest,Partner,Pro,27,1552.5,900.45
2026-03-06,Midwest,Partner,Enterprise,29,2167.75,1257.3
2026-03-06,South,Online,Starter,23,845.25,515.6
2026-03-06,South,Online,Pro,25,1312.5,800.63
2026-03-06,South,Online,Enterprise,27,1842.75,1124.08
2026-03-06,South,Retail,Starter,25,962.5,587.13
2026-03-06,South,Retail,Pro,27,1485.0,905.85
2026-03-06,South,Retail,Enterprise,29,2073.5,1264.84
2026-03-06,South,Partner,Starter,27,1086.75,662.92
2026-03-06,South,Partner,Pro,29,1667.5,1017.18
2026-03-06,South,Partner,Enterprise,31,2317.25,1413.52
2026-03-06,West,Online,Starter,25,918.75,588.0
2026-03-06,West,Online,Pro,27,1417.5,907.2
2026-03-06,West,Online,Enterprise,29,1979.25,1266.72
2026-03-06,West,Retail,Starter,27,1039.5,665.28
2026-03-06,West,Retail,Pro,29,1595.0,1020.8
2026-03-06,West,Retail,Enterprise,31,2216.5,1418.56
